OR-5370613--Esplugues de Llobregat:Ruta per Collserola
41,397570;2,083940
41,397520;2,083750
41,397480;2,083670
41,397200;2,083470
41,397030;2,083260
41,396920;2,083100
41,396840;2,082960
41,396720;2,082810
41,396610;2,082680
41,396580;2,082570
41,396410;2,082360
41,396390;2,082300
41,396400;2,082210
41,396420;2,082170
41,396440;2,082140
41,396520;2,082080
41,396580;2,082040
41,396660;2,081950
41,396740;2,081920
41,396890;2,081880
41,396930;2,081860
41,397000;2,081780
41,396950;2,081670
41,396850;2,081610
41,396800;2,081590
41,396600;2,081480
41,396570;2,081470
41,396440;2,081400
41,396320;2,081340
41,396280;2,081290
41,396280;2,081030
41,396260;2,080860
41,396240;2,080680
41,396260;2,080540
41,396270;2,080390
41,396310;2,080200
41,396370;2,080100
41,396440;2,080090
41,396520;2,080020
41,396550;2,079980
41,396660;2,079750
41,396740;2,079670
41,396770;2,079590
41,396850;2,079430
41,397020;2,079290
41,397100;2,079280
41,397160;2,079240
41,397280;2,079200
41,397330;2,079180
41,397370;2,079150
41,397510;2,079120
41,397610;2,079100
41,397680;2,079080
41,397760;2,079010
41,397810;2,078940
41,397840;2,078810
41,397850;2,078570
41,397820;2,078390
41,397770;2,078220
41,397720;2,078070
41,397610;2,077920
41,397480;2,077810
41,397520;2,077710
41,397610;2,077770
41,397690;2,077820
41,397800;2,077860
41,397820;2,077850
41,397680;2,077820
41,397520;2,077740
41,397490;2,077730
41,397410;2,077590
41,397400;2,077550
41,397320;2,077430
41,397190;2,077370
41,396890;2,077440
41,396800;2,077400
41,396630;2,077390
41,396610;2,077380
41,396600;2,077290
41,396640;2,077220
41,396690;2,077180
41,396740;2,077150
41,396850;2,076980
41,396940;2,076850
41,396930;2,076770
41,396820;2,076570
41,396750;2,076440
41,396660;2,076290
41,396610;2,076200
41,396460;2,075950
41,396380;2,075780
41,396340;2,075610
41,396340;2,075410
41,396320;2,075130
41,396360;2,074900
41,396390;2,074670
41,396420;2,074540
41,396510;2,074450
41,396680;2,074360
41,396730;2,074310
41,396830;2,074270
41,396900;2,074210
41,397000;2,074170
41,397150;2,074090
41,397450;2,074020
41,397480;2,074040
41,397580;2,074110
41,397620;2,074230
41,397560;2,074430
41,397500;2,074540
41,397420;2,074640
41,397340;2,074720
41,397260;2,074820
41,397200;2,074920
41,397100;2,075070
41,397070;2,075130
41,397030;2,075260
41,397010;2,075330
41,397020;2,075490
41,397030;2,075560
41,397030;2,075680
41,397100;2,075670
41,397190;2,075750
41,397210;2,075770
41,397240;2,075820
41,397440;2,076000
41,397510;2,076010
41,397640;2,076030
41,397720;2,076000
41,397820;2,075940
41,397900;2,075920
41,398050;2,075840
41,398160;2,075790
41,398180;2,075760
41,398250;2,075690
41,398310;2,075620
41,398400;2,075490
41,398450;2,075430
41,398530;2,075310
41,398610;2,075240
41,398620;2,075220
41,398710;2,075070
41,398770;2,074880
41,398790;2,074690
41,398850;2,074550
41,398920;2,074510
41,399040;2,074590
41,399110;2,074640
41,399220;2,074710
41,399300;2,074760
41,399370;2,074810
41,399610;2,074950
41,399720;2,075010
41,399810;2,075100
41,399890;2,075190
41,399940;2,075300
41,399980;2,075470
41,400040;2,075630
41,400060;2,075730
41,400100;2,075910
41,400100;2,076060
41,400120;2,076280
41,400170;2,076380
41,400230;2,076470
41,400290;2,076550
41,400360;2,076660
41,400400;2,076730
41,400470;2,076810
41,400550;2,076890
41,400630;2,076940
41,400680;2,077000
41,400780;2,077070
41,400830;2,077150
41,400900;2,077190
41,400980;2,077220
41,401060;2,077290
41,401110;2,077310
41,401190;2,077410
41,401230;2,077490
41,401290;2,077640
41,401410;2,077910
41,401460;2,078010
41,401480;2,078050
41,401510;2,078190
41,401540;2,078300
41,401560;2,078340
41,401570;2,078550
41,401580;2,078680
41,401620;2,078820
41,401670;2,078930
41,401690;2,078950
41,401760;2,079000
41,401770;2,079010
41,401810;2,079020
41,401910;2,079080
41,401990;2,079110
41,402010;2,079120
41,402080;2,079130
41,402160;2,079150
41,402230;2,079180
41,402280;2,079230
41,402350;2,079310
41,402380;2,079400
41,402400;2,079460
41,402400;2,079590
41,402410;2,079610
41,402410;2,079700
41,402420;2,079760
41,402450;2,079880
41,402450;2,079950
41,402480;2,080050
41,402500;2,080190
41,402530;2,080300
41,402570;2,080380
41,402570;2,080410
41,402600;2,080530
41,402620;2,080680
41,402650;2,080750
41,402670;2,080890
41,402680;2,080910
41,402700;2,081020
41,402760;2,081210
41,402840;2,081300
41,402880;2,081270
41,402930;2,081270
41,402970;2,081270
